,query,lemma,text
30,Ранее во Владивостоке,"['писать', 'telegram', 'канал', 'baza', 'москвичка', 'оштрафовать', '100', 'тыс', 'рубль', 'поездка', 'электросамокат', 'решить', 'прокатиться', 'вместе', 'маленький', 'ребёнок', 'говориться', 'сообщение', 'данные', 'telegram', 'канал', 'видео', 'нарушение', 'направить', 'служба', 'поддержка', 'яндекс', 'go', 'очевидец', 'сервис', 'прокат', 'электросамокат', 'запрещать', 'перевозка', 'пассажир', 'особенно', 'ребёнок', 'соображение', 'безопасность', 'каждый', 'средство', 'передвижение', 'оснастить', 'уникальный', 'номер', 'позволять', 'быстро', 'идентифицировать', 'пользователь', 'фиксировать', 'нарушение', 'отмечать', 'baza', 'ранее', 'стать', 'известно', 'владивосток', 'запретить', 'ездить', 'электросамокат', 'репетиция', 'парад']","Об этом пишет Telegram-канал Baza . «Москвичку оштрафовали на 100 тыс. рублей за поездку на электросамокате. Она решила прокатиться вместе с маленьким ребёнком», — говорится в сообщении. По данным Telegram-канала, видео с нарушением было направлено в службу поддержки «Яндекс Go» очевидцами. Сервисы проката электросамокатов запрещают перевозку пассажиров, особенно детей, по соображениям безопасности. Каждое средство передвижения оснащено уникальным номером, позволяющим быстро идентифицировать пользователя и фиксировать нарушения, отмечает Baza. Ранее стало известно, что во Владивостоке запретят ездить на электросамокатах из-за репетиций парада. "
31,Ранее во Владивостоке,"['сообщать', '360', 'ru', 'церемония', 'проходить', 'мемориал', 'начало', '10', '00', 'мск', 'подмосковье', 'вечный', 'огонь', 'зажечь', 'королёв', 'также', 'стать', 'известно', 'калининградский', 'область', 'доставить', 'огонь', 'могила', 'неизвестный', 'солдат', 'акция', 'огонь', 'память', 'передавать', 'янтарный', 'край', 'рамка', 'автопробег', 'огонь', 'отвезти', '50', 'мемориал', 'обелиск', 'ранее', 'сообщаться', 'владивосток', 'финал', 'эстафета', 'победа', 'пройти', '8', 'май']","Об этом сообщает 360.ru . Церемонии будут проходить у мемориалов. Начало в 10:00 мск. В Подмосковье Вечный огонь зажгут в Королёве. Также стало известно, что в Калининградскую область доставили огонь с Могилы Неизвестного Солдата для акции «Огонь памяти», передаёт «Янтарный край» . В рамках автопробега огонь будет отвезён к 50 мемориалам и обелискам. Ранее сообщалось , что во Владивостоке финал «Эстафеты Победы» пройдёт 8 мая."
32,Ранее во Владивостоке,"['сообщать', 'пресс', 'служба', 'клуб', 'клуб', 'наш', 'полузащитник', 'успеть', 'провести', 'шесть', 'игра', 'антон', 'возвращение', 'говориться', 'пост', 'напомнить', '8', 'апрель', 'стать', 'известно', 'инцидент', 'участие', 'футболист', 'мухин', 'хотеть', 'сесть', 'рядом', 'президент', 'команда', 'владивосток', 'эдуард', 'сандлер', 'разрешить', 'игрок', 'якобы', 'поздороваться', 'менее', 'футболист', 'сесть', 'напротив', 'глава', 'клуб', 'получить', 'удар', 'лицо', 'выход', 'баня', 'мухин', 'сандлер', 'продолжиться', 'конфликт', 'результат', '19', 'летний', 'парень', 'получить', 'удар', 'голова', 'туловище', 'ранее', 'сообщаться', 'эдуард', 'сандлера', 'прокомментировать', 'драка', 'мухин']","Об этом сообщает пресс-служба клуба. «За этот клуб наш полузащитник успел провести шесть игр. Антон, с возвращением!» — говорится в посте. Напомним, что 8 апреля стало известно об инциденте с участием футболиста. Мухин хотел сесть рядом с президентом команды из Владивостока Эдуардом Сандлером, но тот не разрешил, так как игрок якобы с ним не поздоровался. Тем не менее футболист сел напротив главы клуба, после чего получил удар в лицо. После выхода из бани между Мухиным и Сандлером продолжился конфликт, в результате чего 19-летний парень получил удары по голове и туловищу. Ранее сообщалось, как Эдуард Сандлер прокомментировал драку с Мухиным."
33,Ранее во Владивостоке,"['это', 'всенародный', 'памятник', 'подчеркнуть', 'коробцов', 'слово', 'копейка', 'бюджетный', 'средство', 'создать', 'исключительно', 'пожертвование', 'скульптор', 'отметить', 'около', '660', 'млн', 'рубль', 'уйти', 'мемориал', 'кроме', 'помимо', 'денежный', 'пожертвование', 'материальный', 'например', 'рассказать', 'тверская', 'область', 'помогать', 'песок', 'краснодарский', 'край', 'подарить', 'саженец', 'дерево', 'коробцов', 'объяснить', 'основа', 'мемориал', 'взять', 'образ', 'пасть', 'солдат', 'стихотворение', 'твардовский', 'убить', 'ржев', 'слово', 'создатель', 'хотеть', 'изобразить', 'душа', 'боец', 'который', 'воспарить', 'поле', 'бой', 'её', 'решить', 'показать', 'вид', 'подниматься', 'небо', 'журавль', 'детство', 'подкорка', 'записать', 'символ', 'пасть', 'великий', 'отечественный', 'война', 'солдат', 'превратиться', 'белый', 'журавль', 'помнить', 'песня', 'ян', 'френкель', 'стих', 'расул', 'гамзатов', 'решить', 'попробовать', 'получиться', 'великий', 'стихотворение', 'воплотиться', 'бронза', 'сообщить', 'собеседник', 'ранее', 'владивосток', 'мемориал', 'боевой', 'слава', 'тихоокеанский', 'флот', 'пройти', 'торжественный', 'митинг', 'память', 'пасть', 'великий', 'отечественный', 'война', 'боец']","«Это всенародный памятник», — подчеркнул Коробцов. По его словам, в нём нет ни копейки бюджетных средств, он создан исключительно на пожертвования. Скульптор отметил, что около 660 млн рублей ушло на мемориал. Кроме того, помимо денежных пожертвований, были материальные. Например, он рассказал, что Тверская область помогала песком, а Краснодарский край подарил саженцы деревьев. Коробцов объяснил, что за основу мемориала был взят образ павшего солдата из стихотворения Твардовского «Я убит подо Ржевом». По его словам, создатели хотели изобразить душу бойца, которая воспарила над полем боя. Её решили показать в виде поднимающихся в небо журавлей. «С самого детства на подкорке у нас был записан этот символ павшего в Великой Отечественной войне солдата, превратившегося в белого журавля. Мы помнили его из песни Яна Френкеля на стихи Расула Гамзатова. Мы решили попробовать — и у нас получилось. Два великих стихотворения воплотились в бронзе», — сообщил собеседник. Ранее во Владивостоке у мемориала «Боевая слава Тихоокеанского флота» прошёл торжественный митинг памяти павших в Великой Отечественной войне бойцов."
34,Ранее во Владивостоке,"['строй', 'сын', 'внук', 'победитель', 'ветеран', 'специальный', 'военный', 'операция', 'удостоить', 'высокий', 'государственный', 'награда', 'почётный', 'звание', 'гвардеец', 'заявить', 'исполнять', 'обязанность', 'командир', '68', 'го', 'гвардейский', 'армейский', 'корпус', 'гвардия', 'полковник', 'андрей', 'гречка', 'информация', 'тасс', 'парад', 'военный', 'техника', 'южный', 'сахалинск', 'открыть', 'прохождение', 'боевой', 'машина', 'реактивный', 'артиллерия', 'бм', '13', 'легендарный', 'катюша', 'кроме', 'площадь', 'проехать', 'механизировать', 'колонна', 'уаз', 'патриот', '152', 'мм', 'пушка', 'гиацинт', 'б', 'система', 'залповый', 'огонь', 'град', 'ураган', 'ранее', 'парад', 'посвятить', '80', 'летие', 'великий', 'победа', 'начаться', 'владивосток', 'также', 'праздничный', 'мероприятие', 'посвятить', 'юбилей', 'великий', 'победа', 'начаться', 'самый', 'восточный', 'регион', 'россия', 'камчатка', 'чукотка']","«Сейчас в строю сыны и внуки победителей, ветераны специальной военной операции, удостоенные высоких государственных наград и почётного звания гвардейцев», — заявил исполняющий обязанности командира 68-го гвардейского армейского корпуса гвардии полковник Андрей Гречка. По информации ТАСС, парад военной техники в Южно-Сахалинске открыло прохождение боевой машины реактивной артиллерии БМ-13, легендарной «катюши». Кроме неё, по площади проехали механизированные колонны УАЗ «Патриот», 152-мм пушек «Гиацинт-Б», систем залпового огня «Град», «Ураган» и другие. Ранее парад, посвящённый 80-летию Великой Победы, начался во Владивостоке . Также праздничные мероприятия, посвящённые юбилею Великой Победы, начались в самых восточных регионах России — на Камчатке и Чукотке ."
35,Ранее во Владивостоке,"['сообщать', 'нсн', 'последний', 'год', 'эфир', 'наш', 'радио', 'присоединиться', 'житель', 'саранск', 'нижний', 'тагил', 'феодосия', 'курган', '14', 'апрель', 'станция', 'стать', 'победительница', 'конкурс', 'право', 'вещание', 'владивосток', 'частота', '92', '7', 'fm', 'близкий', 'время', 'аудитория', 'наш', 'радио', 'присоединиться', 'ростов', 'дон', 'радио', 'jazz', '89', '1', 'fm', 'прошлый', 'год', 'запустить', 'санкт', 'петербург', 'радио', 'rock', 'fm', 'стать', 'лауреат', 'премия', 'стримпик', 'поздравлять', 'сотрудник', 'мультимедиа', 'холдинг', '15', 'летие', 'компания', 'заявить', 'генеральный', 'директор', 'евгений', 'киселёв', 'ранее', 'сообщаться', 'останкинский', 'башня', 'москва', 'честь', 'день', 'радио', 'угадывать', 'песня', 'эмодзь']","Об этом сообщает НСН . За последний год к эфиру «НАШего радио» присоединились жители Саранска, Нижнего Тагила, Феодосии и Кургана, а 14 апреля станция стала победительницей конкурса на право вещания во Владивостоке на частоте 92.7 FM. В ближайшее время к аудитории «НАШего радио» присоединится Ростов-на-Дону. Радио JAZZ 89.1 FM в прошлом году запустили в Санкт-Петербурге, а радио ROCK FM стало лауреатом премии «Стримпик». «Поздравляю всех сотрудников «Мультимедиа холдинга» с 15-летием компании», — заявила генеральный директор Евгения Киселёва. Ранее сообщалось , что на Останкинской башне в Москве в честь Дня радио можно угадывать песни по эмодзи."
36,Ранее во Владивостоке,"['информация', 'опубликовать', 'памятка', 'организатор', 'мероприятие', '80', 'летие', 'победа', 'передавать', 'риа', 'новость', 'кроме', 'список', 'значиться', 'оружие', 'колющий', 'режущий', 'предмет', 'наркотический', 'токсический', 'вещество', 'пиротехник', 'средство', 'маскировка', 'бронежилет', 'аэрозольный', 'баллончик', 'алкогольный', 'напиток', 'любой', 'животное', 'также', 'запретить', 'брать', 'жидкость', 'объём', 'свыше', '50', 'мл', 'флаг', 'баннер', 'кроме', 'плакат', 'формат', 'а4', 'бытовой', 'химия', 'электронный', 'устройство', 'курение', 'нагрев', 'жидкость', 'продукт', 'питание', 'контейнер', 'продукт', 'ранее', 'сообщаться', '23', 'апрель', '19', 'май', 'посетитель', 'пускать', 'мавзолей', 'ленин', 'некрополь', 'кремлёвский', 'стена', 'отмечаться', 'это', 'обусловить', 'подготовка', 'проведение', 'мероприятие', 'также', 'поступать', 'информация', 'владивосток', 'запретить', 'ездить', 'электросамокат', 'репетиция', 'парад']","Информация об этом была опубликована в памятке организаторов мероприятий к 80-летию Победы, передаёт РИА Новости. Кроме того, в списке значатся оружие, колющие и режущие предметы, наркотические и токсические вещества, пиротехника, средства маскировки, бронежилеты, аэрозольные баллончики, алкогольные напитки и любые животные. Также запрещено брать с собой жидкости объёмом свыше 50 мл, флаги и баннеры (кроме плакатов формата А4), бытовую химию, электронные устройства для курения и нагрева жидкостей, продукты питания и контейнеры для продуктов. Ранее сообщалось, что с 23 апреля по 19 мая посетителей не будут пускать в Мавзолей Ленина и к некрополю у Кремлёвской стены. Отмечается, что это обусловлено подготовкой и проведением мероприятий. Также поступала информация, что во Владивостоке запретят ездить на электросамокатах из-за репетиций парада. "
37,Ранее во Владивостоке,"['писать', 'нсн', 'министр', 'правительство', 'москва', 'руководитель', 'столичный', 'департамент', 'градостроительный', 'политика', 'владислав', 'овчинский', 'сообщить', 'запланировать', 'выступление', 'фольклорный', 'ансамбль', 'духов', 'оркестр', 'помимо', 'живой', 'исполнение', 'гость', 'смочь', 'проникнуться', 'подвиг', 'советский', 'народ', 'посмотреть', 'светотехнический', 'представление', 'день', 'победа', 'который', 'транслироваться', 'год', 'приводиться', 'материал', 'слово', 'министр', 'шоу', 'транслировать', '9', '10', 'май', 'начало', 'каждый', 'час', '11', '00', '19', '00', 'ранее', 'сообщаться', 'владивосток', 'финал', 'культурно', 'спортивный', 'патриотический', 'проект', 'эстафета', 'победа', 'состояться', 'преддверие', 'день', 'победа', '8', 'май']","Об этом пишет НСН . Министр правительства Москвы, руководитель столичного Департамента градостроительной политики Владислав Овчинский сообщил, что запланировано выступление фольклорного ансамбля и духовых оркестров. «Помимо живых исполнений, гости смогут проникнуться подвигами советского народа, посмотрев светотехническое представление «День Победы», которое транслируется только один раз в году», — приводятся в материале слова министра. Шоу будут транслировать 9 и 10 мая в начале каждого часа с 11:00 до 19:00. Ранее сообщалось, что во Владивостоке финал культурно-спортивного патриотического проекта «Эстафета Победы» состоится в преддверии Дня Победы, 8 мая."
38,Ранее во Владивостоке,"['сообщать', 'иа', 'победа26', 'ссылка', 'мэр', 'иван', 'ульянченко', 'акция', 'посвятить', '80', 'летие', 'победа', 'великий', 'отечественный', 'война', 'празднично', 'оформить', 'грузовик', 'сделать', 'остановка', 'ряд', 'место', 'город', 'завершить', 'маршрут', 'сквер', 'герой', 'россия', 'также', 'стать', 'известно', 'салехард', '4', 'май', 'запустить', 'арт', 'маршрут', 'песня', 'весна', 'победа', 'передавать', 'ямал', '1', 'ссылка', 'мэрия', 'агитбригада', 'перемещаться', 'город', 'специальный', 'автобус', 'исполнять', 'песня', 'военный', 'год', 'ранее', 'сообщаться', 'владивосток', 'финал', 'культурно', 'спортивный', 'патриотический', 'проект', 'эстафета', 'победа', 'состояться', 'преддверие', 'день', 'победа', '8', 'май']","Об этом сообщает ИА «Победа26» со ссылкой на мэра Ивана Ульянченко. Акция посвящена 80-летию победы в Великой Отечественной войне. Празднично оформленный грузовик сделает остановки в ряде мест города и завершит маршрут в сквере Героев России. Также стало известно, что в Салехарде 4 мая запустят арт-маршрут «Песни весны и Победы», передаёт «Ямал 1» со ссылкой на мэрию. Агитбригада будет перемещаться по городу на специальном автобусе и исполнять песни военных лет. Ранее сообщалось, что во Владивостоке финал культурно-спортивного патриотического проекта «Эстафета Победы» состоится в преддверии Дня Победы — 8 мая."
39,Ранее во Владивостоке,"['главный', 'площадь', 'город', 'ребёнок', 'национальный', 'костюм', 'исполнить', 'несколько', 'музыкальный', 'композиция', 'номер', 'художественный', 'гимнастика', 'ранее', 'владивосток', 'пройти', 'парад', 'посвятить', '80', 'летие', 'великий', 'победа', 'помощник', 'президент', 'россия', 'юрий', 'ушаков', 'сообщать', 'кндр', 'парад', 'победа', 'москва', 'представить', 'уровень', 'посол']","На главной площади города дети в национальных костюмах исполнили несколько музыкальных композиций и номеров по художественной гимнастике. Ранее во Владивостоке прошёл парад , посвящённый 80-летию Великой Победы. Помощник президента России Юрий Ушаков между тем сообщал, что КНДР на параде Победы в Москве будет представлена на уровне посла."
40,Ранее во Владивостоке,"['всероссийский', 'федерация', 'самбо', 'внимательно', 'изучить', 'ситуация', 'алексей', 'гончаров', 'совершить', 'преступный', 'действие', 'являться', 'член', 'сборная', 'команда', 'россия', 'самбо', 'действительно', '2008', 'год', 'стать', 'бронзовый', 'призёр', 'чемпионат', 'россия', 'боевой', 'самбо', 'спортивный', 'карьера', 'самбо', 'завершиться', 'заявить', 'вфс', 'сообщить', 'вфс', 'произойти', 'калининградский', 'караоке', 'клуб', 'ситуация', 'заниматься', 'соответствующий', 'орган', 'федерация', 'подтвердить', 'отстранение', 'гончаров', 'выступление', 'свой', 'эгида', 'данный', 'человек', 'принимать', 'участие', 'соревнование', 'самбо', 'добавить', 'вфс', 'отмечаться', 'инцидент', 'участие', 'гончаров', 'произойти', '8', 'май', 'заведение', 'калининград', 'спортсмен', 'попытаться', 'покинуть', 'клуб', 'оплатить', 'счёт', 'сотрудница', 'попытаться', 'помешать', 'ударить', 'её', 'девушка', 'диагностировать', 'перелом', 'ранее', 'президент', 'динамо', 'владивосток', 'эдуард', 'сандлера', 'прокомментировать', 'драка', 'футболист', 'антон', 'мухин']","«Всероссийская федерация самбо внимательно изучила ситуацию. Алексей Гончаров, совершивший преступные действия, не является членом сборной команды России по самбо. Действительно, в 2008 году он стал бронзовым призёром чемпионата России по боевому самбо. Но на этом его спортивная карьера в самбо завершилась», — заявили в ВФС. Как сообщили в ВФС, произошедшей в калининградском караоке-клубе ситуацией занимаются соответствующие органы. При этом сама федерация подтвердила отстранение Гончарова от выступлений под своей эгидой. «Данный человек больше никогда не будет принимать участия в соревнованиях по самбо», — добавили в ВФС. Отмечается, что инцидент с участием Гончарова произошёл 8 мая в одном из заведений Калининграда. Спортсмен попытался покинуть клуб, не оплатив счёт. А когда одна из сотрудниц попыталась ему помешать, тот ударил её. Девушке диагностировали два перелома. Ранее президент «Динамо-Владивосток» Эдуард Сандлер прокомментировал драку с футболистом Антоном Мухиным. "
41,Ранее во Владивостоке,"['особо', 'пересматривать', 'программа', 'последний', 'игра', 'сбор', 'владивосток', 'понимать', 'самый', 'технически', 'сильный', 'программа', 'это', 'признавать', 'судья', 'очень', 'хороший', 'набор', 'булава', 'именно', 'оценка', 'это', 'упражнение', 'согласный', 'сей', 'пора', 'исполнить', 'всё', 'кроме', 'эмка', 'категория', 'сложность', 'бросок', 'обруч', 'немного', 'трястись', 'менее', 'сделать', 'запланировать', 'придержать', 'балл', 'мяч', 'ловля', 'оценка', 'считать', 'адекватный', 'упражнение', 'лента', 'хороший', 'чемпионат', 'европа', 'получить', 'понятно', 'олимпийский', 'уровень', 'европейский', 'сравнивать', 'сей', 'пора', 'обидно', 'лина', 'ашрам', 'оценка', 'лента', 'получиться', 'одинаковый', 'хотя', 'квалификация', 'сделать', 'упражнение', 'чисто', 'многоборье', 'потерять', 'предмет', 'подобный', 'случай', 'возникать', 'сомнение', 'справедливость', 'результат', 'разделить', 'сотый', 'доля', 'балл', 'сказать', 'аверин', 'rt', 'полностью', 'интервью', 'дина', 'аверин', 'читать', 'сайт', 'rt', 'ранее', 'дин', 'аверин', 'признаться', 'шокировать', 'уход', 'ирина', 'винер', 'сборная', 'россия']","«Я особо не пересматривала программы, но на последних перед Играми сборах во Владивостоке понимала, что у меня самая технически сильная программа, это признавали даже судьи. У меня был очень хороший набор в булавах, и именно с оценкой за это упражнение я не согласна до сих пор, потому что исполнила всё, кроме одной «эмки» [категория сложности броска]. В обруче немного тряслась, но тем не менее сделала запланированное. Мне чуть-чуть придержали баллы за мяч из-за ловли, так что там оценки можно считать адекватными. А вот упражнение с лентой было хорошим, на чемпионате в Европе получила за него больше. Понятно, что олимпийский уровень с европейским нельзя сравнивать, но до сих пор обидно, что у нас с Линой Ашрам оценки за ленту получились одинаковыми, хотя в квалификации она сделала упражнение чисто, а в многоборье потеряла предмет. В подобном случае всегда возникают сомнения в справедливости результата. Тем более что нас разделили сотые доли балла», — сказала Аверина RT. Полностью интервью с Диной Авериной читайте на сайте RT. Ранее Дина Аверина призналась , что была шокирована уходом Ирины Винер из сборной России."
42,Ранее во Владивостоке,"['самый', 'популярный', 'направление', 'апрель', 'стать', 'москва', 'новосибирск', 'норильск', 'санкт', 'петербург', 'иркутск', 'писать', 'sibnovosti', 'ru', 'кроме', 'топ', '10', 'войти', 'сочи', 'пхукет', 'игарка', 'благовещенск', 'владивосток', 'также', 'стать', 'известно', 'начало', '2024', 'год', 'многодетный', 'семья', 'ямало', 'ненецкий', 'автономный', 'округ', 'приобрести', '5721', 'авиабилет', 'действовать', 'регион', 'льготный', 'программа', 'информировать', 'ura', 'ru', 'ссылка', 'пресс', 'служба', 'окружный', 'правительство', 'частый', 'житель', 'пользоваться', 'программа', 'перелёт', 'салехард', 'тюмень', 'сочи', 'москва', 'новый', 'уренгой', 'москва', 'сочи', 'уточнить', 'пресс', 'служба', 'март', '2025', 'год', 'пассажиропоток', 'международный', 'аэропорт', 'храбровый', 'калининград', 'составить', '303', '8', 'тыс', 'человек', '10', '6', 'год', 'ранее']","Самыми популярными направлениями в апреле стали Москва, Новосибирск, Норильск, Санкт-Петербург и Иркутск, пишет sibnovosti.ru . Кроме того, в топ-10 вошли Сочи, Пхукет, Игарка, Благовещенск и Владивосток. Также стало известно, что с начала 2024 года многодетные семьи Ямало-Ненецкого автономного округа приобрели 5721 авиабилет по действующей в регионе льготной программе. Об этом информирует URA.RU со ссылкой на пресс-службу окружного правительства. «Чаще всего жители пользовались программой при перелётах из Салехарда в Тюмень, Сочи, Москву и из Нового Уренгоя в Москву и Сочи», — уточнили в пресс-службе. В марте 2025 года пассажиропоток международного аэропорта Храброво в Калининграде составил 303,8 тыс. человек, что на 10,6% больше, чем годом ранее."
43,Ранее во Владивостоке,"['пресс', 'служба', 'восточный', 'военный', 'округ', 'сообщить', 'впервые', 'колонна', 'проехать', 'квадроцикл', 'мотовездеход', 'новый', 'лёгкое', 'тактический', 'вездеход', 'ерофей', 'данные', 'риа', 'новость', 'белогорск', 'являться', 'самый', 'малое', 'город', 'россия', 'принимать', 'парад', 'агентство', 'отметить', 'это', 'обусловить', 'нахождение', 'штаб', 'общевойсковой', 'армия', 'восточный', 'военный', 'округ', 'ранее', 'праздничный', 'парад', 'честь', '80', 'летний', 'годовщина', 'победа', 'великий', 'отечественный', 'война', 'пройти', 'южный', 'сахалинск', 'участие', 'парад', 'принять', 'действовать', 'военнослужащий', 'сотрудник', 'силовой', 'ведомство', 'кадет', 'казак', 'также', 'парад', 'посвятить', '80', 'летие', 'великий', 'победа', 'пройти', 'владивосток']","В пресс-службе Восточного военного округа сообщили, что впервые в колонне проехали квадроциклы, мотовездеходы и новейшие лёгкие тактические вездеходы «Ерофей». По данным РИА Новости , Белогорск является самым малым из городов в России, принимающих парады. В агентстве отметили, что это обусловлено нахождением там штаба общевойсковой армии Восточного военного округа. Ранее праздничный парад в честь 80-летней годовщины победы в Великой Отечественной войне прошёл в Южно-Сахалинске . Участие в параде приняли действующие военнослужащие, сотрудники силовых ведомств, кадеты и казаки. Также парад, посвящённый 80-летию Великой Победы, прошёл во Владивостоке ."
